non_shiftable_load,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3,hour,day_type,electricity_pricing,outdoor_dry_bulb_temperature,solar_generation,carbon_intensity,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,month
0.28496668,20.6,16.7,21.1,65.0,84.0,66.0,401.0,0.0,949.0,530.0,0.0,823.0,0.21,0.21,0.21,11,3,0.21,21.7,78.50833,0.18128891,59.0,943.0,811.0,5
0.28185,18.9,17.8,21.1,73.0,78.0,66.0,197.0,0.0,936.3333333333334,252.0,0.0,846.0,0.21,0.21,0.21,12,3,0.21,22.2,63.329166,0.18588124,55.0,930.3333333333334,810.0,5
0.29316667,18.3,16.1,21.7,76.0,83.0,63.0,16.0,0.0,923.6666666666666,97.0,0.0,808.0,0.21,0.21,0.21,13,3,0.21,22.2,56.2625,0.18867713,53.0,917.6666666666666,778.0,5
0.45828333,18.3,16.1,20.6,73.0,83.0,68.0,0.0,0.0,911.0,0.0,0.0,770.0,0.21,0.21,0.21,14,3,0.21,22.2,42.770832,0.19400544,57.0,905.0,783.0,5
0.39491665,17.2,15.6,20.6,84.0,86.0,68.0,0.0,0.0,747.0,0.0,0.0,625.0,0.21,0.21,0.21,15,3,0.21,21.7,54.05,0.1992758,59.0,774.0,741.0,5
0.75025,17.2,15.6,20.0,81.0,86.0,70.0,0.0,0.0,571.0,0.0,0.0,543.0,0.21,0.21,0.21,16,3,0.21,21.1,40.033333,0.2045911,61.0,608.0,680.0,5
0.79213333,16.7,15.0,18.9,84.0,90.0,75.0,0.0,0.0,358.0,0.0,0.0,366.0,0.21,0.21,0.21,17,3,0.21,20.6,20.4,0.21136038,65.0,401.0,530.0,5
0.7479333,17.8,16.1,17.8,78.0,90.0,80.0,0.0,41.0,208.0,0.0,38.0,298.0,0.21,0.21,0.21,18,3,0.21,18.9,17.9125,0.21651372,73.0,197.0,252.0,5
0.58295,16.1,17.2,17.2,83.0,84.0,78.0,0.0,249.0,18.0,0.0,434.0,117.0,0.21,0.21,0.21,19,3,0.21,18.3,6.516667,0.21275143,76.0,16.0,97.0,5
0.95945,16.1,18.9,17.2,83.0,73.0,81.0,0.0,396.0,0.0,0.0,367.0,0.0,0.21,0.21,0.21,20,3,0.21,18.3,0.0,0.21540958,73.0,0.0,0.0,5
1.065,15.6,20.6,17.2,86.0,70.0,81.0,0.0,652.0,0.0,0.0,651.0,0.0,0.21,0.21,0.21,21,3,0.21,17.2,0.0,0.21027866,84.0,0.0,0.0,5
0.85935,15.6,21.1,17.2,86.0,66.0,78.0,0.0,819.0,0.0,0.0,747.0,0.0,0.21,0.21,0.21,22,3,0.21,17.2,0.0,0.19833085,81.0,0.0,0.0,5
0.77096665,15.0,21.1,17.8,90.0,66.0,78.0,0.0,949.0,0.0,0.0,823.0,0.0,0.21,0.21,0.21,23,3,0.21,16.7,0.0,0.1873247,84.0,0.0,0.0,5
0.62924165,16.1,21.1,16.1,90.0,66.0,75.0,41.0,936.3333333333334,0.0,38.0,846.0,0.0,0.21,0.21,0.21,24,3,0.21,17.8,0.0,0.18096398,78.0,0.0,0.0,5
0.36611667,17.2,21.7,17.8,84.0,63.0,75.0,249.0,923.6666666666666,0.0,434.0,808.0,0.0,0.21,0.21,0.21,1,4,0.21,16.1,0.0,0.16708675,83.0,0.0,0.0,5
0.36668333,18.9,20.6,17.8,73.0,68.0,75.0,396.0,911.0,0.0,367.0,770.0,0.0,0.21,0.21,0.21,2,4,0.21,16.1,0.0,0.1662245,83.0,0.0,0.0,5
0.36396667,20.6,20.6,17.2,70.0,68.0,78.0,652.0,747.0,0.0,651.0,625.0,0.0,0.21,0.21,0.21,3,4,0.21,15.6,0.0,0.16479605,86.0,0.0,0.0,5
0.36221668,21.1,20.0,17.2,66.0,70.0,75.0,819.0,571.0,0.0,747.0,543.0,0.0,0.21,0.21,0.21,4,4,0.21,15.6,0.0,0.15813826,86.0,0.0,0.0,5
0.35685,21.1,18.9,17.2,66.0,75.0,72.0,949.0,358.0,0.0,823.0,366.0,0.0,0.21,0.21,0.21,5,4,0.21,15.0,0.0,0.16329797,90.0,0.0,0.0,5
0.69276667,21.1,17.8,17.2,66.0,80.0,72.0,936.3333333333334,208.0,16.0,846.0,298.0,0.0,0.21,0.21,0.21,6,4,0.21,16.1,10.483334,0.17988506,90.0,41.0,38.0,5
0.76608336,21.7,17.2,17.2,63.0,78.0,72.0,923.6666666666666,18.0,67.0,808.0,117.0,0.0,0.21,0.21,0.21,7,4,0.21,17.2,38.4625,0.1951596,84.0,249.0,434.0,5
0.7507,20.6,17.2,17.8,68.0,81.0,70.0,911.0,0.0,108.0,770.0,0.0,0.0,0.21,0.21,0.21,8,4,0.21,18.9,175.05417,0.20087957,73.0,396.0,367.0,5
0.32146665,20.6,17.2,17.8,68.0,81.0,70.0,747.0,0.0,238.0,625.0,0.0,12.0,0.21,0.21,0.21,9,4,0.21,20.6,358.81668,0.21275635,70.0,652.0,651.0,5
0.2928,20.0,17.2,18.9,70.0,78.0,68.0,571.0,0.0,384.0,543.0,0.0,30.0,0.21,0.21,0.21,10,4,0.21,21.1,515.80414,0.21849637,66.0,819.0,747.0,5
0.30121666,18.9,17.8,19.4,75.0,78.0,63.0,358.0,0.0,284.0,366.0,0.0,12.0,0.21,0.21,0.21,11,4,0.21,21.1,633.6625,0.22521354,66.0,949.0,823.0,5
0.29718333,17.8,16.1,20.0,80.0,75.0,63.0,208.0,0.0,550.0,298.0,0.0,114.0,0.21,0.21,0.21,12,4,0.21,21.1,721.20416,0.2278295,66.0,936.3333333333334,846.0,5
0.28466666,17.2,17.8,21.1,78.0,75.0,59.0,18.0,0.0,810.0,117.0,0.0,446.0,0.21,0.21,0.21,13,4,0.21,21.7,723.0986066666667,0.23146275,63.0,923.6666666666666,808.0,5
0.30135,17.2,17.8,21.1,81.0,75.0,61.0,0.0,0.0,853.0,0.0,0.0,588.0,0.21,0.21,0.21,14,4,0.21,20.6,724.9930533333334,0.23106979,68.0,911.0,770.0,5
0.61936665,17.2,17.2,20.6,81.0,78.0,65.0,0.0,0.0,767.0,0.0,0.0,717.0,0.21,0.21,0.21,15,4,0.21,20.6,726.8875,0.23340979,68.0,747.0,625.0,5
0.7191167,17.2,17.2,19.4,78.0,75.0,68.0,0.0,0.0,593.0,0.0,0.0,586.0,0.21,0.21,0.21,16,4,0.21,20.0,628.7125,0.2390589,70.0,571.0,543.0,5
0.33408332,17.8,17.2,18.3,78.0,72.0,70.0,0.0,0.0,390.0,0.0,0.0,496.0,0.21,0.21,0.21,17,4,0.21,18.9,486.6,0.2435218,75.0,358.0,366.0,5
0.36906666,16.1,17.2,17.2,75.0,72.0,72.0,0.0,16.0,206.0,0.0,0.0,234.0,0.21,0.21,0.21,18,4,0.21,17.8,289.35416,0.24615741,80.0,208.0,298.0,5
0.45525,17.8,17.2,16.1,75.0,72.0,75.0,0.0,67.0,18.0,0.0,0.0,94.0,0.21,0.21,0.21,19,4,0.21,17.2,21.55,0.23965144,78.0,18.0,117.0,5
0.75843334,17.8,17.8,16.1,75.0,70.0,78.0,0.0,108.0,0.0,0.0,0.0,0.0,0.21,0.21,0.21,20,4,0.21,17.2,0.0,0.24040918,81.0,0.0,0.0,5
0.96206665,17.2,17.8,16.1,78.0,70.0,78.0,0.0,238.0,0.0,0.0,12.0,0.0,0.21,0.21,0.21,21,4,0.21,17.2,0.0,0.23151933,81.0,0.0,0.0,5
1.0059167,17.2,18.9,16.1,75.0,68.0,78.0,0.0,384.0,0.0,0.0,30.0,0.0,0.21,0.21,0.21,22,4,0.21,17.2,0.0,0.22063847,78.0,0.0,0.0,5
0.74903333,17.2,19.4,16.1,72.0,63.0,75.0,0.0,284.0,0.0,0.0,12.0,0.0,0.21,0.21,0.21,23,4,0.21,17.8,0.0,0.21194689,78.0,0.0,0.0,5
0.62326664,17.2,20.0,15.6,72.0,63.0,75.0,16.0,550.0,0.0,0.0,114.0,0.0,0.21,0.21,0.21,24,4,0.21,16.1,0.0,0.20256604,75.0,0.0,0.0,5
0.36191666,17.2,21.1,16.1,72.0,59.0,75.0,67.0,810.0,0.0,0.0,446.0,0.0,0.21,0.21,0.21,1,5,0.21,17.8,0.0,0.18749101,75.0,0.0,0.0,5
0.36246666,17.8,21.1,16.7,70.0,61.0,75.0,108.0,853.0,0.0,0.0,588.0,0.0,0.21,0.21,0.21,2,5,0.21,17.8,0.0,0.17854106,75.0,0.0,0.0,5
0.35821667,17.8,20.6,15.6,70.0,65.0,78.0,238.0,767.0,0.0,12.0,717.0,0.0,0.21,0.21,0.21,3,5,0.21,17.2,0.0,0.17091182,78.0,0.0,0.0,5
0.35703334,18.9,19.4,15.6,68.0,68.0,78.0,384.0,593.0,0.0,30.0,586.0,0.0,0.21,0.21,0.21,4,5,0.21,17.2,0.0,0.17329465,75.0,0.0,0.0,5
0.35885,19.4,18.3,15.6,63.0,70.0,78.0,284.0,390.0,0.0,12.0,496.0,0.0,0.21,0.21,0.21,5,5,0.21,17.2,0.0,0.17880754,72.0,0.0,0.0,5
0.46636668,20.0,17.2,15.6,63.0,72.0,78.0,550.0,206.0,16.0,114.0,234.0,0.0,0.21,0.21,0.21,6,5,0.21,17.2,7.820833,0.18660529,72.0,16.0,0.0,5
0.37895,21.1,16.1,16.1,59.0,75.0,75.0,810.0,18.0,63.0,446.0,94.0,0.0,0.21,0.21,0.21,7,5,0.21,17.2,35.433334,0.1929064,72.0,67.0,0.0,5
0.3125,21.1,16.1,17.2,61.0,78.0,70.0,853.0,0.0,260.0,588.0,0.0,75.0,0.21,0.21,0.21,8,5,0.21,17.8,174.40416,0.20298907,70.0,108.0,0.0,5
0.6853,20.6,16.1,17.2,65.0,78.0,70.0,767.0,0.0,477.0,717.0,0.0,229.0,0.21,0.21,0.21,9,5,0.21,17.8,359.13333,0.21121132,70.0,238.0,12.0,5
0.37016666,19.4,16.1,17.8,68.0,78.0,65.0,593.0,0.0,786.0,586.0,0.0,587.0,0.21,0.21,0.21,10,5,0.21,18.9,519.65,0.21985683,68.0,384.0,30.0,5
0.28865,18.3,16.1,19.4,70.0,75.0,63.0,390.0,0.0,920.0,496.0,0.0,722.0,0.21,0.21,0.21,11,5,0.21,19.4,644.0875,0.22513072,63.0,284.0,12.0,5
0.27765,17.2,15.6,20.0,72.0,75.0,59.0,206.0,0.0,911.5,234.0,0.0,684.0,0.21,0.21,0.21,12,5,0.21,20.0,724.9083,0.23191059,63.0,550.0,114.0,5
0.23723334,16.1,16.1,20.0,75.0,75.0,59.0,18.0,0.0,903.0,94.0,0.0,542.0,0.21,0.21,0.21,13,5,0.21,21.1,719.9124800000001,0.23578565,59.0,810.0,446.0,5
0.23746666,16.1,16.7,19.4,78.0,75.0,61.0,0.0,0.0,892.0,0.0,0.0,716.0,0.21,0.21,0.21,14,5,0.21,21.1,714.91666,0.23880683,61.0,853.0,588.0,5
0.23761667,16.1,15.6,18.9,78.0,78.0,63.0,0.0,0.0,767.0,0.0,0.0,710.0,0.21,0.21,0.21,15,5,0.21,20.6,709.92084,0.24273406,65.0,767.0,717.0,5
0.2881,16.1,15.6,18.3,78.0,78.0,63.0,0.0,0.0,599.0,0.0,0.0,605.0,0.21,0.21,0.21,16,5,0.21,19.4,621.2625,0.24068421,68.0,593.0,586.0,5
0.23178333,16.1,15.6,17.8,75.0,78.0,65.0,0.0,0.0,390.0,0.0,0.0,489.0,0.21,0.21,0.21,17,5,0.21,18.3,493.15833,0.23922285,70.0,390.0,496.0,5
0.2483,15.6,15.6,16.7,75.0,78.0,70.0,0.0,16.0,203.0,0.0,0.0,226.0,0.21,0.21,0.21,18,5,0.21,17.2,315.5375,0.2391109,72.0,206.0,234.0,5
0.29311666,16.1,16.1,16.1,75.0,75.0,72.0,0.0,63.0,19.0,0.0,0.0,92.0,0.21,0.21,0.21,19,5,0.21,16.1,25.441668,0.23743622,75.0,18.0,94.0,5
0.30426666,16.7,17.2,16.1,75.0,70.0,72.0,0.0,260.0,0.0,0.0,75.0,0.0,0.21,0.21,0.21,20,5,0.21,16.1,0.0,0.2263917,78.0,0.0,0.0,5
0.60013336,15.6,17.2,16.1,78.0,70.0,78.0,0.0,477.0,0.0,0.0,229.0,0.0,0.21,0.21,0.21,21,5,0.21,16.1,0.0,0.2102098,78.0,0.0,0.0,5
0.94061667,15.6,17.8,15.6,78.0,65.0,80.0,0.0,786.0,0.0,0.0,587.0,0.0,0.21,0.21,0.21,22,5,0.21,16.1,0.0,0.19653098,78.0,0.0,0.0,5
1.1214833,15.6,19.4,15.6,78.0,63.0,78.0,0.0,920.0,0.0,0.0,722.0,0.0,0.21,0.21,0.21,23,5,0.21,16.1,0.0,0.1824556,75.0,0.0,0.0,5
0.8569583,15.6,20.0,16.1,78.0,59.0,64.0,16.0,911.5,0.0,0.0,684.0,0.0,0.21,0.21,0.21,24,5,0.21,15.6,0.0,0.16535756,75.0,0.0,0.0,5
0.39593333,16.1,20.0,16.1,75.0,59.0,70.0,63.0,903.0,0.0,0.0,542.0,0.0,0.21,0.21,0.21,1,6,0.21,16.1,0.0,0.15002696,75.0,0.0,0.0,5
0.36613333,17.2,19.4,16.1,70.0,61.0,70.0,260.0,892.0,0.0,75.0,716.0,0.0,0.21,0.21,0.21,2,6,0.21,16.7,0.0,0.13423255,75.0,0.0,0.0,5
0.36325,17.2,18.9,16.1,70.0,63.0,67.0,477.0,767.0,0.0,229.0,710.0,0.0,0.21,0.21,0.21,3,6,0.21,15.6,0.0,0.12947702,78.0,0.0,0.0,5
0.3599,17.8,18.3,16.1,65.0,63.0,67.0,786.0,599.0,0.0,587.0,605.0,0.0,0.21,0.21,0.21,4,6,0.21,15.6,0.0,0.12465516,78.0,0.0,0.0,5
0.35986668,19.4,17.8,16.7,63.0,65.0,65.0,920.0,390.0,0.0,722.0,489.0,0.0,0.21,0.21,0.21,5,6,0.21,15.6,0.0,0.11781291,78.0,0.0,0.0,5
0.3515,20.0,16.7,16.7,59.0,70.0,65.0,911.5,203.0,21.0,684.0,226.0,0.0,0.21,0.21,0.21,6,6,0.21,15.6,8.370833,0.12128384,78.0,16.0,0.0,5
0.4815,20.0,16.1,17.2,59.0,72.0,65.0,903.0,19.0,92.0,542.0,92.0,0.0,0.21,0.21,0.21,7,6,0.21,16.1,36.1625,0.121051006,75.0,63.0,0.0,5
0.98536664,19.4,16.1,17.8,61.0,72.0,63.0,892.0,0.0,186.0,716.0,0.0,11.0,0.21,0.21,0.21,8,6,0.21,17.2,172.65,0.12131825,70.0,260.0,75.0,5
0.66513336,18.9,16.1,17.2,63.0,78.0,70.0,767.0,0.0,138.0,710.0,0.0,0.0,0.21,0.21,0.21,9,6,0.21,17.2,347.51666,0.12687275,70.0,477.0,229.0,5
0.28745,18.3,15.6,17.2,63.0,80.0,67.0,599.0,0.0,284.0,605.0,0.0,24.0,0.21,0.21,0.21,10,6,0.21,17.8,502.64584,0.12747413,65.0,786.0,587.0,5
0.25001666,17.8,15.6,17.8,65.0,78.0,63.0,390.0,0.0,573.0,489.0,0.0,161.0,0.21,0.21,0.21,11,6,0.21,19.4,619.9708,0.13381796,63.0,920.0,722.0,5
0.24353333,16.7,16.1,17.8,70.0,64.0,65.0,203.0,0.0,790.0,226.0,0.0,384.0,0.21,0.21,0.21,12,6,0.21,20.0,687.62915,0.13265719,59.0,911.5,684.0,5
0.23901667,16.1,16.1,18.9,72.0,70.0,61.0,19.0,0.0,587.0,92.0,0.0,133.0,0.21,0.21,0.21,13,6,0.21,20.0,740.42084,0.1259649,59.0,903.0,542.0,5
0.23778333,16.1,16.1,18.9,72.0,70.0,59.0,0.0,0.0,584.0,0.0,0.0,152.0,0.21,0.21,0.21,14,6,0.21,19.4,744.7125,0.122201145,61.0,892.0,716.0,5
0.33775,16.1,16.1,18.3,78.0,67.0,61.0,0.0,0.0,477.0,0.0,0.0,104.0,0.21,0.21,0.21,15,6,0.21,18.9,697.7,0.1269659,63.0,767.0,710.0,5
2.1748,15.6,16.1,17.8,80.0,67.0,63.0,0.0,0.0,390.0,0.0,0.0,81.0,0.21,0.21,0.21,16,6,0.21,18.3,618.1375,0.12664288,63.0,599.0,605.0,5
0.48155,15.6,16.7,17.2,78.0,65.0,65.0,0.0,0.0,273.0,0.0,0.0,78.0,0.21,0.21,0.21,17,6,0.21,17.8,492.71667,0.13031416,65.0,390.0,489.0,5
1.09195,16.1,16.7,17.2,64.0,65.0,65.0,0.0,21.0,139.0,0.0,0.0,31.0,0.21,0.21,0.21,18,6,0.21,16.7,308.3,0.13001485,70.0,203.0,226.0,5
1.6264666,16.1,17.2,16.7,70.0,65.0,67.0,0.0,92.0,14.0,0.0,0.0,13.0,0.21,0.21,0.21,19,6,0.21,16.1,24.304167,0.13296263,72.0,19.0,92.0,5
1.6011833,16.1,17.8,16.7,70.0,63.0,65.0,0.0,186.0,0.0,0.0,11.0,0.0,0.21,0.21,0.21,20,6,0.21,16.1,0.0,0.13576718,72.0,0.0,0.0,5
1.4085833,16.1,17.2,16.7,67.0,70.0,65.0,0.0,138.0,0.0,0.0,0.0,0.0,0.21,0.21,0.21,21,6,0.21,16.1,0.0,0.130372,78.0,0.0,0.0,5
2.2917333,16.1,17.2,16.1,67.0,67.0,64.0,0.0,284.0,0.0,0.0,24.0,0.0,0.21,0.21,0.21,22,6,0.21,15.6,0.0,0.12451905,80.0,0.0,0.0,5
1.9967999666666667,16.7,17.8,16.1,65.0,63.0,64.0,0.0,573.0,0.0,0.0,161.0,0.0,0.21,0.21,0.21,23,6,0.21,15.6,0.0,0.119758,78.0,0.0,0.0,5
1.7018666333333332,16.7,17.8,16.1,65.0,65.0,72.0,21.0,790.0,0.0,0.0,384.0,0.0,0.21,0.21,0.21,24,6,0.21,16.1,0.0,0.110734195,64.0,0.0,0.0,5
1.4069333,17.2,18.9,16.1,65.0,61.0,64.0,92.0,587.0,0.0,0.0,133.0,0.0,0.21,0.21,0.21,1,7,0.21,16.1,0.0,0.11601021,70.0,0.0,0.0,5
0.24408333,17.8,18.9,16.1,63.0,59.0,64.0,186.0,584.0,0.0,11.0,152.0,0.0,0.21,0.21,0.21,2,7,0.21,16.1,0.0,0.10972998,70.0,0.0,0.0,5
0.23668334,17.2,18.3,15.6,70.0,61.0,67.0,138.0,477.0,0.0,0.0,104.0,0.0,0.21,0.21,0.21,3,7,0.21,16.1,0.0,0.10497762,67.0,0.0,0.0,5
0.23506667,17.2,17.8,15.6,67.0,63.0,67.0,284.0,390.0,0.0,24.0,81.0,0.0,0.21,0.21,0.21,4,7,0.21,16.1,0.0,0.10400502,67.0,0.0,0.0,5
0.23598333,17.8,17.2,15.6,63.0,65.0,69.0,573.0,273.0,0.0,161.0,78.0,0.0,0.21,0.21,0.21,5,7,0.21,16.7,0.0,0.10903585,65.0,0.0,0.0,5
0.22993334,17.8,17.2,15.6,65.0,65.0,67.0,790.0,139.0,46.0,384.0,31.0,30.0,0.21,0.21,0.21,6,7,0.21,16.7,10.645833,0.109405525,65.0,21.0,0.0,5
2.0110333,18.9,16.7,15.6,61.0,67.0,64.0,587.0,14.0,172.0,133.0,13.0,82.0,0.21,0.21,0.21,7,7,0.21,17.2,38.004166,0.11011995,65.0,92.0,0.0,5
0.44751668,18.9,16.7,16.7,59.0,65.0,60.0,584.0,0.0,295.0,152.0,0.0,98.0,0.21,0.21,0.21,8,7,0.21,17.8,172.0375,0.1093938,63.0,186.0,11.0,5
1.2203333,18.3,16.7,16.7,61.0,65.0,60.0,477.0,0.0,408.0,104.0,0.0,106.0,0.21,0.21,0.21,9,7,0.21,17.2,344.23334,0.11054098,70.0,138.0,0.0,5
1.1738666,17.8,16.1,17.2,63.0,64.0,58.0,390.0,0.0,496.0,81.0,0.0,101.0,0.21,0.21,0.21,10,7,0.21,17.2,492.91666,0.11288096,67.0,284.0,24.0,5
2.02085,17.2,16.1,17.8,65.0,64.0,56.0,273.0,0.0,561.0,78.0,0.0,131.0,0.21,0.21,0.21,11,7,0.21,17.8,613.3958,0.11444478,63.0,573.0,161.0,5
1.45420835,17.2,16.1,17.8,65.0,72.0,58.0,139.0,0.0,592.0,31.0,0.0,132.0,0.21,0.21,0.21,12,7,0.21,17.8,698.25415,0.11214736,65.0,790.0,384.0,5
0.8875667,16.7,16.1,18.3,67.0,64.0,56.0,14.0,0.0,587.0,13.0,0.0,133.0,0.21,0.21,0.21,13,7,0.21,18.9,742.3875,0.12145251,61.0,587.0,133.0,5
1.3148667,16.7,16.1,18.9,65.0,64.0,52.0,0.0,0.0,545.0,0.0,0.0,121.0,0.21,0.21,0.21,14,7,0.21,18.9,732.820825,0.12714292,59.0,584.0,152.0,5
1.50125,16.7,15.6,19.4,65.0,67.0,51.0,0.0,0.0,652.0,0.0,0.0,367.0,0.21,0.21,0.21,15,7,0.21,18.3,723.25415,0.12260601,61.0,477.0,104.0,5
1.6876333,16.1,15.6,18.9,64.0,67.0,54.0,0.0,0.0,555.0,0.0,0.0,480.0,0.21,0.21,0.21,16,7,0.21,17.8,632.42084,0.123771526,63.0,390.0,81.0,5
1.7377,16.1,15.6,18.9,64.0,69.0,50.0,0.0,0.0,380.0,0.0,0.0,437.0,0.21,0.21,0.21,17,7,0.21,17.2,497.77917,0.12879938,65.0,273.0,78.0,5
1.01615,16.1,15.6,17.8,72.0,67.0,63.0,0.0,46.0,212.0,0.0,30.0,309.0,0.21,0.21,0.21,18,7,0.21,17.2,300.6625,0.126266,65.0,139.0,31.0,5
1.2099167,16.1,15.6,16.7,64.0,64.0,67.0,0.0,172.0,22.0,0.0,82.0,131.0,0.21,0.21,0.21,19,7,0.21,16.7,6.4958334,0.12989423,67.0,14.0,13.0,5
1.2834834,16.1,16.7,16.1,64.0,60.0,72.0,0.0,295.0,0.0,0.0,98.0,0.0,0.21,0.21,0.21,20,7,0.21,16.7,0.0,0.14168802,65.0,0.0,0.0,5
0.89915,15.6,16.7,16.1,67.0,60.0,72.0,0.0,408.0,0.0,0.0,106.0,0.0,0.21,0.21,0.21,21,7,0.21,16.7,0.0,0.13757998,65.0,0.0,0.0,5
0.61611664,15.6,17.2,16.7,67.0,58.0,72.0,0.0,496.0,0.0,0.0,101.0,0.0,0.21,0.21,0.21,22,7,0.21,16.1,0.0,0.13129497,64.0,0.0,0.0,5
1.7180166,15.6,17.8,16.1,69.0,56.0,72.0,0.0,561.0,0.0,0.0,131.0,0.0,0.21,0.21,0.21,23,7,0.21,16.1,0.0,0.119514264,64.0,0.0,0.0,5
0.28265834,15.6,17.8,15.6,67.0,58.0,86.0,46.0,592.0,0.0,30.0,132.0,0.0,0.21,0.21,0.21,24,7,0.21,16.1,0.0,0.10427398,72.0,0.0,0.0,5
0.24115,15.6,18.3,16.1,64.0,56.0,75.0,172.0,587.0,0.0,82.0,133.0,0.0,0.21,0.21,0.21,1,1,0.21,16.1,0.0,0.097097635,64.0,0.0,0.0,5
0.23896667,16.7,18.9,16.0,60.0,52.0,77.0,295.0,545.0,0.0,98.0,121.0,0.0,0.21,0.21,0.21,2,1,0.21,16.1,0.0,0.09708522,64.0,0.0,0.0,5
0.23515,16.7,19.4,15.6,60.0,51.0,75.0,408.0,652.0,0.0,106.0,367.0,0.0,0.21,0.21,0.21,3,1,0.21,15.6,0.0,0.098534,67.0,0.0,0.0,5
0.23561667,17.2,18.9,15.6,58.0,54.0,78.0,496.0,555.0,0.0,101.0,480.0,0.0,0.21,0.21,0.21,4,1,0.21,15.6,0.0,0.0990595,67.0,0.0,0.0,5
0.23528333,17.8,18.9,16.1,56.0,50.0,81.0,561.0,380.0,0.0,131.0,437.0,0.0,0.21,0.21,0.21,5,1,0.21,15.6,0.0,0.10823803,69.0,0.0,0.0,5
0.7953167,17.8,17.8,16.0,58.0,63.0,77.0,592.0,212.0,22.0,132.0,309.0,0.0,0.21,0.21,0.21,6,1,0.21,15.6,11.3375,0.12366582,67.0,46.0,30.0,5
0.74633336,18.3,16.7,16.1,56.0,67.0,81.0,587.0,22.0,76.0,133.0,131.0,0.0,0.21,0.21,0.21,7,1,0.21,15.6,39.620834,0.13952188,64.0,172.0,82.0,5
0.7126833,18.9,16.1,16.1,52.0,72.0,81.0,545.0,0.0,133.0,121.0,0.0,0.0,0.21,0.21,0.21,8,1,0.21,16.7,172.975,0.14850633,60.0,295.0,98.0,5
0.26173332,19.4,16.1,16.1,51.0,72.0,81.0,652.0,0.0,175.0,367.0,0.0,0.0,0.21,0.21,0.21,9,1,0.21,16.7,342.0875,0.15262495,60.0,408.0,106.0,5
1.5837166,18.9,16.7,16.7,54.0,72.0,78.0,555.0,0.0,217.0,480.0,0.0,0.0,0.21,0.21,0.21,10,1,0.21,17.2,490.65417,0.15762492,58.0,496.0,101.0,5
0.24633333,18.9,16.1,17.2,50.0,72.0,75.0,380.0,0.0,249.0,437.0,0.0,6.0,0.21,0.21,0.21,11,1,0.21,17.8,600.73334,0.1555212,56.0,561.0,131.0,5
1.5247,17.8,15.6,18.3,63.0,86.0,70.0,212.0,0.0,257.0,309.0,0.0,6.0,0.21,0.21,0.21,12,1,0.21,17.8,678.7292,0.14982282,58.0,592.0,132.0,5
1.1227334,16.7,16.1,19.4,67.0,75.0,68.0,22.0,0.0,260.0,131.0,0.0,6.0,0.21,0.21,0.21,13,1,0.21,18.3,728.48334,0.1509519,56.0,587.0,133.0,5
2.3553333,16.1,16.0,20.0,72.0,77.0,61.0,0.0,0.0,244.0,0.0,0.0,0.0,0.21,0.21,0.21,14,1,0.21,18.9,718.5208,0.14868194,52.0,545.0,121.0,5
2.36060835,16.1,15.6,17.8,72.0,75.0,67.0,0.0,0.0,208.0,0.0,0.0,6.0,0.21,0.21,0.21,15,1,0.21,19.4,693.2875,0.15053831,51.0,652.0,367.0,5
2.3658834,16.7,15.6,17.2,72.0,78.0,72.0,0.0,0.0,173.0,0.0,0.0,0.0,0.21,0.21,0.21,16,1,0.21,18.9,600.86664,0.14789997,54.0,555.0,480.0,5
1.28245,16.1,16.1,17.2,72.0,81.0,72.0,0.0,0.0,222.0,0.0,0.0,33.0,0.21,0.21,0.21,17,1,0.21,18.9,475.9625,0.14945537,50.0,380.0,437.0,5
2.50315,15.6,16.0,16.7,86.0,77.0,78.0,0.0,22.0,99.0,0.0,0.0,0.0,0.21,0.21,0.21,18,1,0.21,17.8,282.90417,0.14801823,63.0,212.0,309.0,5
1.48815,16.1,16.1,16.1,75.0,81.0,78.0,0.0,76.0,11.0,0.0,0.0,0.0,0.21,0.21,0.21,19,1,0.21,16.7,30.1125,0.14701945,67.0,22.0,131.0,5
1.7875667,16.0,16.1,16.1,77.0,81.0,81.0,0.0,133.0,0.0,0.0,0.0,0.0,0.21,0.21,0.21,20,1,0.21,16.1,0.0,0.14210893,72.0,0.0,0.0,5
2.2390833,15.6,16.1,16.1,75.0,81.0,83.0,0.0,175.0,0.0,0.0,0.0,0.0,0.21,0.21,0.21,21,1,0.21,16.1,0.0,0.13964754,72.0,0.0,0.0,5
1.10505,15.6,16.7,16.1,78.0,78.0,81.0,0.0,217.0,0.0,0.0,0.0,0.0,0.21,0.21,0.21,22,1,0.21,16.7,0.0,0.12778741,72.0,0.0,0.0,5
